Front,Back,Tags
Completa el prefijo:<br><br>Das Heer lag in einem Vorort von Dubrovnik ___.,"<div class=""answer"">ein</div><div class=""example"">Das Heer lag in einem Vorort von Dubrovnik ein.</div><p><b>einliegen</b> = obsoleto: estar ubicado o desplegado en un lugar</p><p><b>Base:</b> liegen</p><div class=""meta""><p><b>Significado:</b><br>obsoleto: estar ubicado o desplegado en un lugar</p><div class=""translation""><b>Traducción:</b><br>El ejército estaba desplegado en las afueras de Dubrovnik.</div><p><b>Construcción:</b><br>in + Dativ</p><p><b>Construcción ES:</b><br>en + dativo</p><p><b>Separabilidad:</b><br>separable — liegt ... ein — eingelegen</p><p><b>Perfekt:</b><br>Das Heer hat in diesem Dorf eingelegen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einliegen</p></div>",verb_prefix family::liegen prefix::ein separability::separable difficulty::c2 register::archaic source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Den sich selbst zugemuteten Anstrengungen ist er ___legen.,"<div class=""answer"">er</div><div class=""example"">Den sich selbst zugemuteten Anstrengungen ist er erlegen.</div><p><b>erliegen</b> = sucumbir, morir debido a algo</p><p><b>Base:</b> liegen</p><div class=""meta""><p><b>Significado:</b><br>sucumbir, morir debido a algo</p><div class=""translation""><b>Traducción:</b><br>Él sucumbió a los esfuerzos que se había impuesto a sí mismo.</div><p><b>Construcción:</b><br>jemand erliegt etwas (Dat.)</p><p><b>Construcción ES:</b><br>alguien sucumbe a algo (Dat.)</p><p><b>Separabilidad:</b><br>inseparable — erliegt — erlegen</p><p><b>Perfekt:</b><br>Er ist dem Druck erlegen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/erliegen</p></div>",verb_prefix family::liegen prefix::er separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Birnen sind reif. Wir müssen sie noch heute ___nehmen.,"<div class=""answer"">ab</div><div class=""example"">Die Birnen sind reif. Wir müssen sie noch heute abnehmen.</div><p><b>abnehmen</b> = quitar algo de un lugar o desde un objeto</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>quitar algo de un lugar o desde un objeto</p><div class=""translation""><b>Traducción:</b><br>Las peras están maduras. Tenemos que quitarlas hoy mismo.</div><p><b>Separabilidad:</b><br>separable — nimmt ... ab — abgenommen</p><p><b>Perfekt:</b><br>Er hat die Birnen abgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abnehmen</p></div>",verb_prefix family::nehmen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Das 19. Kapitel des Romans Simplicissimus handelt davon, wie Hanau vom Held und wie der Held von Hanau ___genommen wird.","<div class=""answer"">ein</div><div class=""example"">Das 19. Kapitel des Romans Simplicissimus handelt davon, wie Hanau vom Held und wie der Held von Hanau eingenommen wird.</div><p><b>einnehmen</b> = tomar, conquistar</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>tomar, conquistar</p><div class=""translation""><b>Traducción:</b><br>El capítulo 19 de la novela Simplicissimus trata de cómo Hanau es conquistada por el héroe y cómo el héroe es conquistado por Hanau.</div><p><b>Separabilidad:</b><br>separable — nimmt ... ein — eingenommen</p><p><b>Perfekt:</b><br>Die Soldaten haben die Festung eingenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einnehmen</p></div>",verb_prefix family::nehmen prefix::ein separability::separable difficulty::b2 register::domain-specific source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Wenn du welche brauchst, kannst du gerne Kugelschreiber aus dem Karton dort vorne ___nehmen.","<div class=""answer"">ent</div><div class=""example"">Wenn du welche brauchst, kannst du gerne Kugelschreiber aus dem Karton dort vorne entnehmen.</div><p><b>entnehmen</b> = sacar algo de algo</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>sacar algo de algo</p><div class=""translation""><b>Traducción:</b><br>Si necesitas algunos, puedes sacar bolígrafos de la caja que está allí adelante.</div><p><b>Construcción:</b><br>entnehmen + Akkusativobjekt + Dativobjekt</p><p><b>Construcción ES:</b><br>entnehmen + objeto en acusativo + objeto en dativo</p><p><b>Separabilidad:</b><br>inseparable — entnimmt — entnommen</p><p><b>Perfekt:</b><br>er hat entnommen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/entnehmen</p></div>",verb_prefix family::nehmen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Friseurin schneidet und fragt: ‚Soll ich noch etwas mehr ___nehmen?,"<div class=""answer"">fort</div><div class=""example"">Die Friseurin schneidet und fragt: ‚Soll ich noch etwas mehr fortnehmen?</div><p><b>fortnehmen</b> = quitar o alejar algo o a alguien</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>quitar o alejar algo o a alguien</p><div class=""translation""><b>Traducción:</b><br>La peluquera corta y pregunta: '¿Debo quitar aún un poco más?'
</div><p><b>Separabilidad:</b><br>separable — nimmt ... fort — fortgenommen</p><p><b>Perfekt:</b><br>Die Friseurin hat etwas mehr fortgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/fortnehmen</p></div>",verb_prefix family::nehmen prefix::fort separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Da sagten die Jünger zu ihm: Wo sollen wir in dieser Wüste so viel Brot ___nehmen, um so viele Menschen satt zu machen?","<div class=""answer"">her</div><div class=""example"">Da sagten die Jünger zu ihm: Wo sollen wir in dieser Wüste so viel Brot hernehmen, um so viele Menschen satt zu machen?</div><p><b>hernehmen</b> = conseguir o tomar algo de algún lugar</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>conseguir o tomar algo de algún lugar</p><div class=""translation""><b>Traducción:</b><br>Entonces los discípulos le dijeron: ¿De dónde vamos a tomar tanto pan en este desierto para alimentar a tanta gente?</div><p><b>Separabilidad:</b><br>separable — nimmt ... her — hergenommen</p><p><b>Perfekt:</b><br>Er hat das Buch hergenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hernehmen</p></div>",verb_prefix family::nehmen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Wie kannst du sein Verhalten einfach so ___nehmen?,"<div class=""answer"">hin</div><div class=""example"">Wie kannst du sein Verhalten einfach so hinnehmen?</div><p><b>hinnehmen</b> = Aceptar o aguantar algo negativo</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>Aceptar o aguantar algo negativo</p><div class=""translation""><b>Traducción:</b><br>¿Cómo puedes simplemente aguantar su comportamiento?</div><p><b>Separabilidad:</b><br>separable — nimmt ... hin — hingenommen</p><p><b>Perfekt:</b><br>Sie hat die schlechten Nachrichten tapfer hingenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hinnehmen</p></div>",verb_prefix family::nehmen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Kannst du meinen Bruder zum Bahnhof ___nehmen?,"<div class=""answer"">mit</div><div class=""example"">Kannst du meinen Bruder zum Bahnhof mitnehmen?</div><p><b>mitnehmen</b> = llevar algo o a alguien consigo a algún lugar</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>llevar algo o a alguien consigo a algún lugar</p><div class=""translation""><b>Traducción:</b><br>¿Puedes llevar a mi hermano a la estación?</div><p><b>Separabilidad:</b><br>separable — nimmt ... mit — mitgenommen</p><p><b>Perfekt:</b><br>Er hat seinen Rucksack mitgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitnehmen</p></div>",verb_prefix family::nehmen prefix::mit separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich lausche intensiv, aber ich kann absolut nichts ___nehmen, es ist völlig still hier.","<div class=""answer"">ver</div><div class=""example"">Ich lausche intensiv, aber ich kann absolut nichts vernehmen, es ist völlig still hier.</div><p><b>vernehmen</b> = oír, percibir</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>oír, percibir</p><div class=""translation""><b>Traducción:</b><br>Escucho atentamente, pero no puedo percibir nada en absoluto, aquí está completamente silencioso.</div><p><b>Construcción:</b><br>verb + object (über etwas)</p><p><b>Construcción ES:</b><br>verbo + objeto (sobre algo)</p><p><b>Separabilidad:</b><br>inseparable — vernimmt — vernommen</p><p><b>Perfekt:</b><br>Ich habe das Geräusch kaum vernommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vernehmen</p></div>",verb_prefix family::nehmen prefix::ver separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Der Arzt nimmt eine gründliche Untersuchung ___.,"<div class=""answer"">vor</div><div class=""example"">Der Arzt nimmt eine gründliche Untersuchung vor.</div><p><b>vornehmen</b> = efectuar, realizar</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>efectuar, realizar</p><div class=""translation""><b>Traducción:</b><br>El médico efectúa un examen minucioso.</div><p><b>Separabilidad:</b><br>separable — nimmt ... vor — vorgenommen</p><p><b>Perfekt:</b><br>Der Arzt hat eine gründliche Untersuchung vorgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vornehmen</p></div>",verb_prefix family::nehmen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Würden Sie den Scanner auch wieder ___nehmen?,"<div class=""answer"">zurück</div><div class=""example"">Würden Sie den Scanner auch wieder zurücknehmen?</div><p><b>zurücknehmen</b> = volver a aceptar algo que ya se tenía</p><p><b>Base:</b> nehmen</p><div class=""meta""><p><b>Significado:</b><br>volver a aceptar algo que ya se tenía</p><div class=""translation""><b>Traducción:</b><br>¿También volvería a aceptar el escáner?</div><p><b>Construcción:</b><br>etwas zurücknehmen</p><p><b>Construcción ES:</b><br>tomar algo de vuelta</p><p><b>Separabilidad:</b><br>separable — nimmt ... zurück — zurückgenommen</p><p><b>Perfekt:</b><br>Sie hat den Artikel zurückgenommen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCcknehmen</p></div>",verb_prefix family::nehmen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Nachdem sie lange herumgezogen waren, kamen sie in eine Stadt, worin eine schöne, aber übermütige Königstochter war, die hatte bekanntmachen lassen, wer ihr ein Rätsel vorlegte, das sie nicht erraten könnte, der sollte ihr Gemahl werden: erriete sie es aber, so müßte er sich das Haupt ___schlagen lassen.","<div class=""answer"">ab</div><div class=""example"">Nachdem sie lange herumgezogen waren, kamen sie in eine Stadt, worin eine schöne, aber übermütige Königstochter war, die hatte bekanntmachen lassen, wer ihr ein Rätsel vorlegte, das sie nicht erraten könnte, der sollte ihr Gemahl werden: erriete sie es aber, so müßte er sich das Haupt abschlagen lassen.</div><p><b>abschlagen</b> = separar o quitar algo con violencia</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>separar o quitar algo con violencia</p><div class=""translation""><b>Traducción:</b><br>Después de haber viajado mucho tiempo, llegaron a una ciudad donde había una princesa hermosa pero arrogante, quien había anunciado que quien le propusiera un enigma que ella no pudiera adivinar, se convertiría en su esposo; pero si ella lo adivinaba, él tendría que dejar que le cortaran la cabeza.</div><p><b>Separabilidad:</b><br>separable — schlägt ... ab — abgeschlagen</p><p><b>Perfekt:</b><br>Er hat den Ast abgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abschlagen</p></div>",verb_prefix family::schlagen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Der Musiker schlägt die Saite ___.,"<div class=""answer"">an</div><div class=""example"">Der Musiker schlägt die Saite an.</div><p><b>anschlagen</b> = empezar a sonar o tocar (por ejemplo, instrumento)</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>empezar a sonar o tocar (por ejemplo, instrumento)</p><div class=""translation""><b>Traducción:</b><br>El músico toca la cuerda.</div><p><b>Separabilidad:</b><br>separable — schlägt ... an — angeschlagen</p><p><b>Perfekt:</b><br>Der Musiker hat die Saite angeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/anschlagen</p></div>",verb_prefix family::schlagen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Der Lehrer schlug hart mit dem Kopf ___ der Tischkante auf, nachdem er über den Mülleimer gestolpert war.","<div class=""answer"">auf</div><div class=""example"">Der Lehrer schlug hart mit dem Kopf auf der Tischkante auf, nachdem er über den Mülleimer gestolpert war.</div><p><b>aufschlagen</b> = partir o romper algo al golpearlo con fuerza</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>partir o romper algo al golpearlo con fuerza</p><div class=""translation""><b>Traducción:</b><br>El profesor golpeó fuertemente su cabeza contra el borde de la mesa después de tropezar con el cubo de basura.</div><p><b>Construcción:</b><br>aufschlagen + auf + Akkusativobjekt</p><p><b>Construcción ES:</b><br>aufschlagen + auf + objeto acusativo</p><p><b>Separabilidad:</b><br>separable — schlägt ... auf — aufgeschlagen</p><p><b>Perfekt:</b><br>Er ist mit dem Kopf gegen die Tischkante aufgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufschlagen</p></div>",verb_prefix family::schlagen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Stell dich nicht hinter den Hengst Hannibal, er schlägt sonst ___.","<div class=""answer"">aus</div><div class=""example"">Stell dich nicht hinter den Hengst Hannibal, er schlägt sonst aus.</div><p><b>ausschlagen</b> = desalojar, desprender, sobresalir</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>desalojar, desprender, sobresalir</p><div class=""translation""><b>Traducción:</b><br>No te pongas detrás del semental Hannibal, porque si no, él desaloja (golpea hacia afuera).</div><p><b>Separabilidad:</b><br>separable — schlägt ... aus — ausgeschlagen</p><p><b>Perfekt:</b><br>Er hat ausgeschlagen, um mich zu warnen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausschlagen</p></div>",verb_prefix family::schlagen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Er ließ sein Pferd vom Schmied ___schlagen.,"<div class=""answer"">be</div><div class=""example"">Er ließ sein Pferd vom Schmied beschlagen.</div><p><b>beschlagen</b> = herrar</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>herrar</p><div class=""translation""><b>Traducción:</b><br>Hizo herrar su caballo por el herrero.</div><p><b>Separabilidad:</b><br>inseparable — beschlägt — beschlagen</p><p><b>Perfekt:</b><br>Er hat sein Pferd beschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beschlagen</p></div>",verb_prefix family::schlagen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Er wurde mit einem stumpfen Gegenstand ___schlagen.,"<div class=""answer"">er</div><div class=""example"">Er wurde mit einem stumpfen Gegenstand erschlagen.</div><p><b>erschlagen</b> = matar a alguien o algo con varios golpes fuertes</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>matar a alguien o algo con varios golpes fuertes</p><div class=""translation""><b>Traducción:</b><br>Fue asesinado con un objeto romo.</div><p><b>Separabilidad:</b><br>inseparable — erschlägt — erschlagen</p><p><b>Perfekt:</b><br>Er hat die Fliegen erschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/erschlagen</p></div>",verb_prefix family::schlagen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Als erstes sollten wir die alten Fliesen im Bad ___schlagen.,"<div class=""answer"">los</div><div class=""example"">Als erstes sollten wir die alten Fliesen im Bad losschlagen.</div><p><b>losschlagen</b> = aflojar o desprender con una herramienta de golpe</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>aflojar o desprender con una herramienta de golpe</p><div class=""translation""><b>Traducción:</b><br>Primero deberíamos desprender las baldosas viejas del baño.</div><p><b>Separabilidad:</b><br>separable — schlägt ... los — losschlagen</p><p><b>Perfekt:</b><br>Er hat die Fliesen abgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/losschlagen</p></div>",verb_prefix family::schlagen prefix::los separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Er wusste nichts darüber, aber er wollte es ___schlagen.","<div class=""answer"">nach</div><div class=""example"">Er wusste nichts darüber, aber er wollte es nachschlagen.</div><p><b>nachschlagen</b> = buscar o consultar información en un libro o fuente</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>buscar o consultar información en un libro o fuente</p><div class=""translation""><b>Traducción:</b><br>Él no sabía nada al respecto, pero quería consultarlo.</div><p><b>Separabilidad:</b><br>separable — schlägt ... nach — nachgeschlagen</p><p><b>Perfekt:</b><br>Er hat das Wort nachgeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachschlagen</p></div>",verb_prefix family::schlagen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Au, jetzt habe ich die Seite ___schlagen.","<div class=""answer"">ver</div><div class=""example"">Au, jetzt habe ich die Seite verschlagen.</div><p><b>verschlagen</b> = cerrar accidentalmente una página al leer y perderla</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>cerrar accidentalmente una página al leer y perderla</p><div class=""translation""><b>Traducción:</b><br>Ay, ahora he cerrado la página accidentalmente y la he perdido.</div><p><b>Separabilidad:</b><br>inseparable — verschlägt — verschlagen</p><p><b>Perfekt:</b><br>er hat die Seite verschlagen</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/verschlagen</p></div>",verb_prefix family::schlagen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>In dem Moment, als ihr der Arm ___geschlagen wurde, ließ sie sich zu Boden fallen und rollte sich zur Seite.","<div class=""answer"">weg</div><div class=""example"">In dem Moment, als ihr der Arm weggeschlagen wurde, ließ sie sich zu Boden fallen und rollte sich zur Seite.</div><p><b>wegschlagen</b> = quitar o dañar algo con golpes</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>quitar o dañar algo con golpes</p><div class=""translation""><b>Traducción:</b><br>En el momento en que le quitaron el brazo golpeándolo, se dejó caer al suelo y rodó hacia un lado.</div><p><b>Separabilidad:</b><br>separable — schlägt ... weg — weggeschlagen</p><p><b>Perfekt:</b><br>Sie hat den Gegner weggeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/wegschlagen</p></div>",verb_prefix family::schlagen prefix::weg separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Wir könnten den Schrank ___schlagen und verbrennen.,"<div class=""answer"">zer</div><div class=""example"">Wir könnten den Schrank zerschlagen und verbrennen.</div><p><b>zerschlagen</b> = romper algo con golpes fuertes</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>romper algo con golpes fuertes</p><div class=""translation""><b>Traducción:</b><br>Podríamos romper el armario a golpes y quemarlo.</div><p><b>Separabilidad:</b><br>inseparable — zerschlägt — zerschlagen</p><p><b>Perfekt:</b><br>Sie hat die Vase zerschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zerschlagen</p></div>",verb_prefix family::schlagen prefix::zer separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Er hat mir eine Ohrfeige gegeben, aber ich habe nicht ___geschlagen.","<div class=""answer"">zurück</div><div class=""example"">Er hat mir eine Ohrfeige gegeben, aber ich habe nicht zurückgeschlagen.</div><p><b>zurückschlagen</b> = defenderse atacando a quien ataca</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>defenderse atacando a quien ataca</p><div class=""translation""><b>Traducción:</b><br>Él me dio una bofetada, pero yo no devolví el golpe.</div><p><b>Separabilidad:</b><br>separable — schlägt ... zurück — zurückgeschlagen</p><p><b>Perfekt:</b><br>Ich habe zurückgeschlagen, als man mich angegriffen hat.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zur%C3%BCckschlagen</p></div>",verb_prefix family::schlagen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Diese Steine wurden ___geschlagen, um Funken zu erzeugen.","<div class=""answer"">zusammen</div><div class=""example"">Diese Steine wurden zusammengeschlagen, um Funken zu erzeugen.</div><p><b>zusammenschlagen</b> = golpear fuertemente uno contra otro</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>golpear fuertemente uno contra otro</p><div class=""translation""><b>Traducción:</b><br>Estas piedras fueron golpeadas juntas para producir chispas.</div><p><b>Separabilidad:</b><br>separable — schlägt ... zusammen — zusammengeschlagen</p><p><b>Perfekt:</b><br>Er hat die Gegner zusammengeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zusammenschlagen</p></div>",verb_prefix family::schlagen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Vor lauter Wut hat er seine Zimmertür ___geschlagen.,"<div class=""answer"">zu</div><div class=""example"">Vor lauter Wut hat er seine Zimmertür zugeschlagen.</div><p><b>zuschlagen</b> = Cerrar de golpe una puerta u objeto similar.</p><p><b>Base:</b> schlagen</p><div class=""meta""><p><b>Significado:</b><br>Cerrar de golpe una puerta u objeto similar.</p><div class=""translation""><b>Traducción:</b><br>De pura rabia, cerró de golpe la puerta de su habitación.</div><p><b>Separabilidad:</b><br>separable — schlägt ... zu — zugeschlagen</p><p><b>Perfekt:</b><br>Er hat die Tür zugeschlagen.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zuschlagen</p></div>",verb_prefix family::schlagen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>In der Abschlussklausur haben viele ___geschrieben.,"<div class=""answer"">ab</div><div class=""example"">In der Abschlussklausur haben viele abgeschrieben.</div><p><b>abschreiben</b> = copiar, plagiar</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>copiar, plagiar</p><div class=""translation""><b>Traducción:</b><br>En el examen final, muchos copiaron.</div><p><b>Separabilidad:</b><br>separable — schreibt ... ab — abgeschrieben</p><p><b>Perfekt:</b><br>Sie hat bei der Prüfung abgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/abschreiben</p></div>",verb_prefix family::schreiben prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Das täglich wechselnde Menü wird immer sorgfältig auf einer kleinen Tafel ___geschrieben.,"<div class=""answer"">an</div><div class=""example"">Das täglich wechselnde Menü wird immer sorgfältig auf einer kleinen Tafel angeschrieben.</div><p><b>anschreiben</b> = escribir algo en algo, especialmente de forma visible y duradera</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>escribir algo en algo, especialmente de forma visible y duradera</p><div class=""translation""><b>Traducción:</b><br>El menú que cambia diariamente siempre se escribe cuidadosamente en una pequeña pizarra.</div><p><b>Construcción:</b><br>anschreiben + Akkusativobjekt (auf etwas)</p><p><b>Construcción ES:</b><br>anschreiben + objeto acusativo (en algo)</p><p><b>Separabilidad:</b><br>separable — schreibt ... an — angeschrieben</p><p><b>Perfekt:</b><br>Er hat die Namen auf die Liste angeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/anschreiben</p></div>",verb_prefix family::schreiben prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Ich muss mir die Telefonnummer ___schreiben, sonst vergesse ich sie.","<div class=""answer"">auf</div><div class=""example"">Ich muss mir die Telefonnummer aufschreiben, sonst vergesse ich sie.</div><p><b>aufschreiben</b> = anotar, apuntar, escribir</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>anotar, apuntar, escribir</p><div class=""translation""><b>Traducción:</b><br>Tengo que anotarme el número de teléfono, si no, lo olvido.</div><p><b>Separabilidad:</b><br>separable — schreibt ... auf — aufgeschrieben</p><p><b>Perfekt:</b><br>Ich habe die Termine aufgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufschreiben</p></div>",verb_prefix family::schreiben prefix::auf separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Schreiben Sie bitte ihren Namen ___.,"<div class=""answer"">aus</div><div class=""example"">Schreiben Sie bitte ihren Namen aus.</div><p><b>ausschreiben</b> = Escribir una palabra con todas sus letras, no abreviado.</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>Escribir una palabra con todas sus letras, no abreviado.</p><div class=""translation""><b>Traducción:</b><br>Escriba por favor su nombre completo.</div><p><b>Construcción:</b><br>jn Akk mit allen Buchstaben ausschreiben</p><p><b>Construcción ES:</b><br>escribir algo con todas las letras</p><p><b>Separabilidad:</b><br>separable — schreibt ... aus — ausgeschrieben</p><p><b>Perfekt:</b><br>Sie hat ihren Namen ausgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ausschreiben</p></div>",verb_prefix family::schreiben prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Er schrieb gewissenhaft jedes Fundstück in eine Liste ___.,"<div class=""answer"">ein</div><div class=""example"">Er schrieb gewissenhaft jedes Fundstück in eine Liste ein.</div><p><b>einschreiben</b> = inscribir o registrar algo oficialmente en algún lugar</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>inscribir o registrar algo oficialmente en algún lugar</p><div class=""translation""><b>Traducción:</b><br>Él inscribió cuidadosamente cada objeto encontrado en una lista.</div><p><b>Construcción:</b><br>einschreiben + Akkusativobjekt + in + Akkusativobjekt</p><p><b>Construcción ES:</b><br>einschreiben + objeto acusativo + en + objeto acusativo</p><p><b>Separabilidad:</b><br>separable — schreibt ... ein — eingeschrieben</p><p><b>Perfekt:</b><br>Er hat jedes neue Mitglied in die Liste eingeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einschreiben</p></div>",verb_prefix family::schreiben prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
