Front,Back,Tags
Elige: beilegen / loslegen / verlegen / belegen<br><br>Er hat seine Behauptung nicht ___.,"belegen<br>Er hat seine Behauptung nicht belegt.<br>belegen = documentar, probar<br>Construcción: belegen + Akkusativobjekt",verb_prefix family::legen prefix::be separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: vorlegen / anlegen / erlegen / belegen<br><br>Der Hirsch wurde mit dem ersten Schuss ___.,erlegen<br>Der Hirsch wurde mit dem ersten Schuss erlegt.<br>erlegen = matar un animal durante la caza<br>Construcción: erlegen + Akkusativobjekt,verb_prefix family::legen prefix::er separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: zusammenlegen / vorlegen / erlegen / festlegen<br><br>Das generelle Vorgehen kann nur durch ein weiteres Meinungsbild ___ werden.,"festlegen<br>Das generelle Vorgehen kann nur durch ein weiteres Meinungsbild festgelegt werden.<br>festlegen = comprometer, determinar, definir, establecer, fijar<br>Construcción: festlegen + Akkusativobjekt",verb_prefix family::legen prefix::fest separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zusammenlegen / loslegen / fortlegen / beilegen<br><br>Leg doch endlich mal das Buch ___; es stört hier!,fortlegen<br>Leg doch endlich mal das Buch fort; es stört hier!<br>fortlegen = Quitar algo del lugar donde está y ponerlo en otro sitio.<br>Construcción: etwas fortlegen (Akkusativobjekt),verb_prefix family::legen prefix::fort separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: zerlegen / belegen / anlegen / herlegen<br><br>Wir haben ein paar ältere Ausgaben ___, berichtet Präsident Krammer.","herlegen<br>Wir haben ein paar ältere Ausgaben hergelegt, berichtet Präsident Krammer.<br>herlegen = poner algo hacia el hablante (coloquial)<br>Construcción: herlegen + Akkusativobjekt",verb_prefix family::legen prefix::her separability::separable difficulty::b1 register::colloquial source::wiktionary_openai quality::ok cardtype::contrast
Elige: hinlegen / nachlegen / erlegen / weglegen<br><br>Wo habe ich meine Autoschlüssel nur wieder ___?,"hinlegen<br>Wo habe ich meine Autoschlüssel nur wieder hingelegt?<br>hinlegen = dejar, poner<br>Construcción: hinlegen + Akkusativobjekt",verb_prefix family::legen prefix::hin separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: beilegen / verlegen / loslegen / erlegen<br><br>Sie können direkt nach der Anmeldung am Bildschirm ___.,loslegen<br>Sie können direkt nach der Anmeldung am Bildschirm loslegen.<br>loslegen = empezar con energía<br>Construcción: loslegen + Akkusativobjekt möglich,verb_prefix family::legen prefix::los separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: ablegen / nachlegen / herlegen / fortlegen<br><br>Zur Nacht sollten wir noch etwas Holz ___, damit die Glut bis zum Morgen hält.","nachlegen<br>Zur Nacht sollten wir noch etwas Holz nachlegen, damit die Glut bis zum Morgen hält.<br>nachlegen = añadir más material, especialmente madera o comida, para continuar el proceso o proporcionar más<br>Construcción: nachlegen + Akkusativobjekt (z. B. Holz, Essen)",verb_prefix family::legen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: vorlegen / verlegen / anlegen / weglegen<br><br>Jetzt habe ich den Schlüssel schon wieder ___!,verlegen<br>Jetzt habe ich den Schlüssel schon wieder verlegt!<br>verlegen = perder (no recordar dónde se puso algo)<br>Construcción: Subjekt + verlegen + Akkusativobjekt,verb_prefix family::legen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: loslegen / anlegen / nachlegen / vorlegen<br><br>Wir müssen einen Putzlappen ___, damit man sich die Füße abtreten kann.","vorlegen<br>Wir müssen einen Putzlappen vorlegen, damit man sich die Füße abtreten kann.<br>vorlegen = mostrar, enseñar, presentar algo públicamente<br>Construcción: vorlegen + Akkusativobjekt",verb_prefix family::legen prefix::vor separability::separable difficulty::b1 register::rare source::wiktionary_openai quality::ok cardtype::contrast
Elige: herlegen / weglegen / vorlegen / loslegen<br><br>Leg doch endlich mal das Buch ___; es stört hier!,weglegen<br>Leg doch endlich mal das Buch weg; es stört hier!<br>weglegen = poner aparte<br>Construcción: weglegen + Akkusativobjekt,verb_prefix family::legen prefix::weg separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zerlegen / verlegen / ablegen / beilegen<br><br>Die neue Fräsmaschine wurde in ihre Einzelteile ___ .,"zerlegen<br>Die neue Fräsmaschine wurde in ihre Einzelteile zerlegt.<br>zerlegen = desmontar, desarmar<br>Construcción: transitiv; jemanden oder etwas zerlegen",verb_prefix family::legen prefix::zer separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: herlegen / zusammenlegen / hinlegen / beilegen<br><br>Die beiden Kommunen haben sich darauf geeinigt, ihre Planungsabteilungen ___.","zusammenlegen<br>Die beiden Kommunen haben sich darauf geeinigt, ihre Planungsabteilungen zusammenzulegen.<br>zusammenlegen = Reunir algo que está en lugares separados en un solo lugar.<br>Construcción: zusammenlegen + Akkusativobjekt",verb_prefix family::legen prefix::zusammen separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
"Elige: einliegen / anliegen / erliegen<br><br>Nun sind es aber nicht nur diese niedrigen Orte, die an der See ___, als Holland und Seeland; sondern auch der größte Teil von Flandern und Brabant.","anliegen<br>Nun sind es aber nicht nur diese niedrigen Orte, die an der See anliegen, als Holland und Seeland; sondern auch der größte Teil von Flandern und Brabant, ob sie schon nicht so niedrig liegen, sondern vielmehr in einer solchen Höhe, daß ihnen keine Überschwemmung der See im Geringsten schaden kann.<br>anliegen = estar en contacto inmediato con algo, por ejemplo, limitar con otra superficie topográfica<br>Construcción: Das Subjekt + liegt + an + Dativobjekt",verb_prefix family::liegen prefix::an separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: erliegen / anliegen / einliegen<br><br>Das Heer lag in einem Vorort von Dubrovnik ___.,einliegen<br>Das Heer lag in einem Vorort von Dubrovnik ein.<br>einliegen = obsoleto: estar ubicado o desplegado en un lugar<br>Construcción: in + Dativ,verb_prefix family::liegen prefix::ein separability::separable difficulty::c2 register::archaic source::wiktionary_openai quality::ok cardtype::contrast
Elige: anliegen / einliegen / erliegen<br><br>Den sich selbst zugemuteten Anstrengungen ist er ___.,"erliegen<br>Den sich selbst zugemuteten Anstrengungen ist er erlegen.<br>erliegen = sucumbir, morir debido a algo<br>Construcción: jemand erliegt etwas (Dat.)",verb_prefix family::liegen prefix::er separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: zurücknehmen / wegnehmen / hernehmen / abnehmen<br><br>Die Birnen sind reif. Wir müssen sie noch heute ___ .,abnehmen<br>Die Birnen sind reif. Wir müssen sie noch heute abnehmen.<br>abnehmen = quitar algo de un lugar o desde un objeto<br>Construcción: abnehmen + Akkusativobjekt,verb_prefix family::nehmen prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: mitnehmen / entnehmen / abnehmen / ausnehmen<br><br>Um einen Fisch ___, schneidet man ihn kurz hinter dem Schwanzende beginnend bis zum Kopf vorsichtig auf.","ausnehmen<br>Um einen Fisch auszunehmen, schneidet man ihn kurz hinter dem Schwanzende beginnend bis zum Kopf vorsichtig auf.<br>ausnehmen = destripar (sacar las vísceras a un animal o pescado)<br>Construcción: ausnehmen + Akkusativobjekt",verb_prefix family::nehmen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: hinnehmen / fortnehmen / entnehmen / einnehmen<br><br>Das 19. Kapitel des Romans Simplicissimus handelt davon, wie Hanau vom Held und wie der Held von Hanau ___ wird.","einnehmen<br>Das 19. Kapitel des Romans Simplicissimus handelt davon, wie Hanau vom Held und wie der Held von Hanau eingenommen wird.<br>einnehmen = tomar, conquistar<br>Construcción: einnehmen + Akkusativobjekt",verb_prefix family::nehmen prefix::ein separability::separable difficulty::b2 register::domain-specific source::wiktionary_openai quality::ok cardtype::contrast
"Elige: hinnehmen / wegnehmen / entnehmen / zurücknehmen<br><br>Wenn du welche brauchst, kannst du gerne Kugelschreiber aus dem Karton dort vorne ___.","entnehmen<br>Wenn du welche brauchst, kannst du gerne Kugelschreiber aus dem Karton dort vorne entnehmen.<br>entnehmen = sacar algo de algo<br>Construcción: entnehmen + Akkusativobjekt + Dativobjekt",verb_prefix family::nehmen prefix::ent separability::inseparable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: wegnehmen / zurücknehmen / fortnehmen / vornehmen<br><br>Die Friseurin schneidet und fragt: ‚Soll ich noch etwas mehr ___?‘,fortnehmen<br>Die Friseurin schneidet und fragt: ‚Soll ich noch etwas mehr fortnehmen?<br>fortnehmen = quitar o alejar algo o a alguien<br>Construcción: fortnehmen + Akkusativobjekt,verb_prefix family::nehmen prefix::fort separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: ausnehmen / fortnehmen / hernehmen / mitnehmen<br><br>Da sagten die Jünger zu ihm: Wo sollen wir in dieser Wüste so viel Brot ___, um so viele Menschen satt zu machen?","hernehmen<br>Da sagten die Jünger zu ihm: Wo sollen wir in dieser Wüste so viel Brot hernehmen, um so viele Menschen satt zu machen?<br>hernehmen = conseguir o tomar algo de algún lugar<br>Construcción: hernehmen + Akkusativobjekt",verb_prefix family::nehmen prefix::her separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: fortnehmen / vornehmen / hinnehmen / ausnehmen<br><br>Wie kannst du sein Verhalten einfach so ___?,hinnehmen<br>Wie kannst du sein Verhalten einfach so hinnehmen?<br>hinnehmen = Aceptar o aguantar algo negativo<br>Construcción: hinnehmen + Akkusativobjekt,verb_prefix family::nehmen prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: fortnehmen / mitnehmen / ausnehmen / abnehmen<br><br>Kannst du meinen Bruder zum Bahnhof ___?,mitnehmen<br>Kannst du meinen Bruder zum Bahnhof mitnehmen?<br>mitnehmen = llevar algo o a alguien consigo a algún lugar<br>Construcción: mitnehmen + Akkusativobjekt,verb_prefix family::nehmen prefix::mit separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: zurücknehmen / einnehmen / hernehmen / vernehmen<br><br>Ich lausche intensiv, aber ich kann absolut nichts ___, es ist völlig still hier.","vernehmen<br>Ich lausche intensiv, aber ich kann absolut nichts vernehmen, es ist völlig still hier.<br>vernehmen = oír, percibir<br>Construcción: verb + object (über etwas)",verb_prefix family::nehmen prefix::ver separability::inseparable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: abnehmen / wegnehmen / vornehmen / zurücknehmen<br><br>Der Arzt nimmt eine gründliche Untersuchung ___ .,"vornehmen<br>Der Arzt nimmt eine gründliche Untersuchung vor.<br>vornehmen = efectuar, realizar<br>Construcción: Verb + Akkusativobjekt",verb_prefix family::nehmen prefix::vor separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: wegnehmen / einnehmen / abnehmen / vornehmen<br><br>Es war ganz leicht, dem Kind seinen Lolli ___.","wegnehmen<br>Es war ganz leicht, dem Kind seinen Lolli wegzunehmen.<br>wegnehmen = quitar algo a alguien sin permiso<br>Construcción: wegnehmen + Akkusativobjekt",verb_prefix family::nehmen prefix::weg separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: vernehmen / zurücknehmen / ausnehmen / wegnehmen<br><br>Würden Sie den Scanner auch wieder ___ nehmen?,zurücknehmen<br>Würden Sie den Scanner auch wieder zurücknehmen?<br>zurücknehmen = volver a aceptar algo que ya se tenía<br>Construcción: etwas zurücknehmen,verb_prefix family::nehmen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: verschlagen / ausschlagen / beschlagen / abschlagen<br><br>... erriete sie es aber, so müßte er sich das Haupt ___ lassen.","abschlagen<br>Nachdem sie lange herumgezogen waren, kamen sie in eine Stadt, worin eine schöne, aber übermütige Königstochter war, die hatte bekanntmachen lassen, wer ihr ein Rätsel vorlegte, das sie nicht erraten könnte, der sollte ihr Gemahl werden: erriete sie es aber, so müßte er sich das Haupt abschlagen lassen.<br>abschlagen = separar o quitar algo con violencia<br>Construcción: abschlagen + Akkusativobjekt",verb_prefix family::schlagen prefix::ab separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: anschlagen / losschlagen / wegschlagen / zuschlagen<br><br>Der Musiker ___ die Saite an.,"anschlagen<br>Der Musiker schlägt die Saite an.<br>anschlagen = empezar a sonar o tocar (por ejemplo, instrumento)<br>Construcción: anschlagen + Akkusativobjekt",verb_prefix family::schlagen prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: zerschlagen / aufschlagen / abschlagen / zuschlagen<br><br>Der Lehrer schlug hart mit dem Kopf auf der Tischkante ___, nachdem er über den Mülleimer gestolpert war.","aufschlagen<br>Der Lehrer schlug hart mit dem Kopf auf der Tischkante auf, nachdem er über den Mülleimer gestolpert war.<br>aufschlagen = partir o romper algo al golpearlo con fuerza<br>Construcción: aufschlagen + auf + Akkusativobjekt",verb_prefix family::schlagen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: anschlagen / ausschlagen / zurückschlagen / zerschlagen<br><br>Stell dich nicht hinter den Hengst Hannibal, er schlägt sonst ___.","ausschlagen<br>Stell dich nicht hinter den Hengst Hannibal, er schlägt sonst aus.<br>ausschlagen = desalojar, desprender, sobresalir<br>Construcción: ausschlagen + Akkusativobjekt",verb_prefix family::schlagen prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: verschlagen / abschlagen / nachschlagen / beschlagen<br><br>Er ließ sein Pferd vom Schmied ___.,beschlagen<br>Er ließ sein Pferd vom Schmied beschlagen.<br>beschlagen = herrar<br>Construcción: beschlagen + Akkusativobjekt,verb_prefix family::schlagen prefix::be separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zusammenschlagen / anschlagen / erschlagen / zerschlagen<br><br>Er wurde mit einem stumpfen Gegenstand ___.,erschlagen<br>Er wurde mit einem stumpfen Gegenstand erschlagen.<br>erschlagen = matar a alguien o algo con varios golpes fuertes<br>Construcción: erschlagen + Akkusativobjekt,verb_prefix family::schlagen prefix::er separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: erschlagen / aufschlagen / beschlagen / losschlagen<br><br>Als erstes sollten wir die alten Fliesen im Bad ___.,losschlagen<br>Als erstes sollten wir die alten Fliesen im Bad losschlagen.<br>losschlagen = aflojar o desprender con una herramienta de golpe<br>Construcción: losschlagen + Akkusativobjekt,verb_prefix family::schlagen prefix::los separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: wegschlagen / erschlagen / nachschlagen / ausschlagen<br><br>Er wusste nichts darüber, aber er wollte es ___.","nachschlagen<br>Er wusste nichts darüber, aber er wollte es nachschlagen.<br>nachschlagen = buscar o consultar información en un libro o fuente<br>Construcción: nachschlagen + Akkusativobjekt",verb_prefix family::schlagen prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: wegschlagen / verschlagen / losschlagen / ausschlagen<br><br>Au, jetzt habe ich die Seite ___.","verschlagen<br>Au, jetzt habe ich die Seite verschlagen.<br>verschlagen = cerrar accidentalmente una página al leer y perderla<br>Construcción: verschlagen + Akkusativobjekt",verb_prefix family::schlagen prefix::ver separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: zurückschlagen / abschlagen / wegschlagen / aufschlagen<br><br>In dem Moment, als ihr der Arm ___ wurde, ließ sie sich zu Boden fallen und rollte sich zur Seite.","wegschlagen<br>In dem Moment, als ihr der Arm weggeschlagen wurde, ließ sie sich zu Boden fallen und rollte sich zur Seite.<br>wegschlagen = quitar o dañar algo con golpes<br>Construcción: wegschlagen + Akkusativobjekt",verb_prefix family::schlagen prefix::weg separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zerschlagen / losschlagen / abschlagen / ausschlagen<br><br>Wir könnten den Schrank ___ und verbrennen.,zerschlagen<br>Wir könnten den Schrank zerschlagen und verbrennen.<br>zerschlagen = romper algo con golpes fuertes<br>Construcción: transitiv + Akkusativobjekt,verb_prefix family::schlagen prefix::zer separability::inseparable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: zurückschlagen / verschlagen / erschlagen / zuschlagen<br><br>Er hat mir eine Ohrfeige gegeben, aber ich habe nicht ___.","zurückschlagen<br>Er hat mir eine Ohrfeige gegeben, aber ich habe nicht zurückgeschlagen.<br>zurückschlagen = defenderse atacando a quien ataca<br>Construcción: Verb mit Akkusativobjekt",verb_prefix family::schlagen prefix::zurück separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: ausschlagen / zurückschlagen / anschlagen / zusammenschlagen<br><br>Diese Steine wurden ___, um Funken zu erzeugen.","zusammenschlagen<br>Diese Steine wurden zusammengeschlagen, um Funken zu erzeugen.<br>zusammenschlagen = golpear fuertemente uno contra otro<br>Construcción: Verb mit Akkusativobjekt",verb_prefix family::schlagen prefix::zusammen separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: verschlagen / zuschlagen / zurückschlagen / ausschlagen<br><br>Vor lauter Wut hat er seine Zimmertür ___.,zuschlagen<br>Vor lauter Wut hat er seine Zimmertür zugeschlagen.<br>zuschlagen = Cerrar de golpe una puerta u objeto similar.<br>Construcción: zuschlagen + Akkusativobjekt (z. B. Tür),verb_prefix family::schlagen prefix::zu separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zuschreiben / mitschreiben / abschreiben / nachschreiben<br><br>In der Abschlussklausur haben viele ___.,"abschreiben<br>In der Abschlussklausur haben viele abgeschrieben.<br>abschreiben = copiar, plagiar<br>Construcción: abschreiben + Akkusativobjekt",verb_prefix family::schreiben prefix::ab separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: zuschreiben / anschreiben / beischreiben / aufschreiben<br><br>Das täglich wechselnde Menü wird immer sorgfältig auf einer kleinen Tafel ___.,"anschreiben<br>Das täglich wechselnde Menü wird immer sorgfältig auf einer kleinen Tafel angeschrieben.<br>anschreiben = escribir algo en algo, especialmente de forma visible y duradera<br>Construcción: anschreiben + Akkusativobjekt (auf etwas)",verb_prefix family::schreiben prefix::an separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: festschreiben / aufschreiben / ausschreiben / anschreiben<br><br>Ich muss mir die Telefonnummer ___, sonst vergesse ich sie.","aufschreiben<br>Ich muss mir die Telefonnummer aufschreiben, sonst vergesse ich sie.<br>aufschreiben = anotar, apuntar, escribir<br>Construcción: aufschreiben + Akkusativobjekt",verb_prefix family::schreiben prefix::auf separability::separable difficulty::a2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: festschreiben / ausschreiben / einschreiben / anschreiben<br><br>Schreiben Sie bitte ihren Namen ___ .,"ausschreiben<br>Schreiben Sie bitte ihren Namen aus.<br>ausschreiben = Escribir una palabra con todas sus letras, no abreviado.<br>Construcción: jn Akk mit allen Buchstaben ausschreiben",verb_prefix family::schreiben prefix::aus separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: erschreiben / vorschreiben / beischreiben / hinschreiben<br><br>Das AmtsG hat beschlossen, dass der Standesbeamte - entsprechend seiner Auffassung — auf dem Geburtseintrag des Kindes einen Randvermerk über die Anerkennung der Vaterschaft ___ hat.","beischreiben<br>Das AmtsG hat beschlossen, dass der Standesbeamte - entsprechend seiner Auffassung — auf dem Geburtseintrag des Kindes einen Randvermerk über die Anerkennung der Vaterschaft beizuschreiben hat.<br>beischreiben = anotar o añadir en un registro o documento<br>Construcción: bei + Dativ + schreiben",verb_prefix family::schreiben prefix::bei separability::separable difficulty::c1 register::domain-specific source::wiktionary_openai quality::ok cardtype::contrast
Elige: einschreiben / erschreiben / aufschreiben / ausschreiben<br><br>Er schrieb gewissenhaft jedes Fundstück in eine Liste ___.,einschreiben<br>Er schrieb gewissenhaft jedes Fundstück in eine Liste ein.<br>einschreiben = inscribir o registrar algo oficialmente en algún lugar<br>Construcción: einschreiben + Akkusativobjekt + in + Akkusativobjekt,verb_prefix family::schreiben prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: erschreiben / abschreiben / hinschreiben / ausschreiben<br><br>Die Vorveröffentlichungen hatten ihren Anteil an dem Nimbus, den Seume sich mit diesem Buch zu verschaffen und ___ wusste.","erschreiben<br>Die Vorveröffentlichungen hatten ihren Anteil an dem Nimbus, den Seume sich mit diesem Buch zu verschaffen und erschreiben wusste.<br>erschreiben = adquirir o conseguir algo escribiendo<br>Construcción: sich etwas erschreiben (durch Verfassen von Texten)",verb_prefix family::schreiben prefix::er separability::inseparable difficulty::c2 register::rare source::wiktionary_openai quality::ok cardtype::contrast
Elige: festschreiben / einschreiben / ausschreiben / fortschreiben<br><br>Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro ___.,"festschreiben<br>Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro festschreiben.<br>festschreiben = establecer, fijar<br>Construcción: festschreiben + Akkusativobjekt",verb_prefix family::schreiben prefix::fest separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
Elige: mitschreiben / erschreiben / anschreiben / fortschreiben<br><br>Die Umsatzstatistiken werden täglich ___ .,fortschreiben<br>Die Umsatzstatistiken werden täglich fortgeschrieben.<br>fortschreiben = actualizar<br>Construcción: fortschreiben + Akkusativobjekt,verb_prefix family::schreiben prefix::fort separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::contrast
"Elige: hinschreiben / abschreiben / erschreiben / einschreiben<br><br>Weißt du, wer das da ___ hat? Man kann doch nicht einfach »Fuck« hinschreiben.","hinschreiben<br>Weißt du, wer das da hingeschrieben hat? Man kann doch nicht einfach »Fuck« hinschreiben.<br>hinschreiben = Escribir o anotar algo en un lugar con un instrumento de escritura.<br>Construcción: Subjekt schreibt etwas (an eine Stelle) hin.",verb_prefix family::schreiben prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: mitschreiben / aufschreiben / vorschreiben / festschreiben<br><br>Hey, Blanca, kannst du für mich ___?","mitschreiben<br>Hey, Blanca, kannst du für mich mitschreiben?<br>mitschreiben = anotar al mismo tiempo lo que se escucha, tomar apuntes durante una clase o una conferencia<br>Construcción: mit + Akkusativobjekt schreiben",verb_prefix family::schreiben prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: hinschreiben / weiterschreiben / vorschreiben / nachschreiben<br><br>Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten ___ mußten, die sie dann dem Inspektor zur Durchsicht brachten.","nachschreiben<br>Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten nachschreiben mußten, die sie dann dem Inspektor zur Durchsicht brachten.<br>nachschreiben = Escribir algo escuchado o experimentado (generalmente en puntos breves)<br>Construcción: nachschreiben + Akkusativobjekt",verb_prefix family::schreiben prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: hinschreiben / vorschreiben / nachschreiben / mitschreiben<br><br>Meine Mutti ___ mir vor, bis wann die Hausaufgaben fertig sein sollen.","vorschreiben<br>Meine Mutti schreibt mir vor, bis wann die Hausaufgaben fertig sein sollen.<br>vorschreiben = ordenar o prescribir a alguien lo que debe hacer<br>Construcción: jemandem etwas vorschreiben",verb_prefix family::schreiben prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: weiterschreiben / vorschreiben / einschreiben / festschreiben<br><br>Lass mich in Ruhe mit der Fragerei, ich will jetzt ___!","weiterschreiben<br>Lass mich in Ruhe mit der Fragerei, ich will jetzt weiterschreiben!<br>weiterschreiben = Continuar escribiendo un texto iniciado.<br>Construcción: weiterschreiben + akk.",verb_prefix family::schreiben prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: beischreiben / zuschreiben / festschreiben / anschreiben<br><br>Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und ___ das Resultat dem Erfolg der Diät zu.","zuschreiben<br>Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und schreibt das Resultat dem Erfolg der Diät zu.<br>zuschreiben = atribuir<br>Construcción: jemandem etwas zuschreiben",verb_prefix family::schreiben prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: entsetzen / aufsetzen / absetzen / versetzen<br><br>Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge ___ müsste.","absetzen<br>Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge absetzen müsste.<br>absetzen = vender una cantidad determinada de mercancía<br>Construcción: absetzen + Akkusativobjekt (Ware)",verb_prefix family::setzen prefix::ab separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
"Elige: entsetzen / zusammensetzen / versetzen / ansetzen<br><br>Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ___ können.","ansetzen<br>Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ansetzen können.<br>ansetzen = apoyar algo en otra cosa o conducir algo a otra cosa<br>Construcción: ansetzen + Akkusativ an + Dativ",verb_prefix family::setzen prefix::an separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::contrast
Elige: versetzen / fortsetzen / festsetzen / aufsetzen<br><br>Auf der Baustelle hier muss jeder zu seiner Sicherheit einen Helm ___.,"aufsetzen<br>Auf der Baustelle hier muss jeder zu seiner Sicherheit einen Helm aufsetzen.<br>aufsetzen = poner (por ejemplo, un casco o unas gafas) en la cabeza o nariz<br>Construcción: etwas auf etwas setzen",verb_prefix family::setzen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::contrast
